"raceId","driverId","startingPosition","racePosition","year","raceIdOrdered","yearStarted","qualiResultPosition","q1Msec","q2Msec","q3Msec","maxPace","meanPace","driverExpYears","grid_penalty","is_top_5","dob","nationality","url","driverName","round","racename","date","race_url","avg_lap_milliseconds","total_stops","average_stop_duration_in_seconds"
1011,841,16,11,2019,999,2017,16,90026,0,0,90026,90026,2,0,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",2,"Bahrain Grand Prix 2019","2019-03-31","http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix",100454.280701754,2,26.3025
1011,842,13,8,2019,999,2017,13,89900,89526,0,89900,89713,2,0,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",2,"Bahrain Grand Prix 2019","2019-03-31","http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix",100340.157894737,2,26.0205
1011,844,1,3,2019,999,2018,1,88495,88046,87866,88495,88135.6666666667,1,0,"TRUE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",2,"Bahrain Grand Prix 2019","2019-03-31","http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix",99428.5263157895,2,24.438
1011,846,9,6,2019,999,2019,10,89381,89258,89043,89381,89227.3333333333,0,1,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",2,"Bahrain Grand Prix 2019","2019-03-31","http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix",100123.666666667,2,24.446
1011,847,19,15,2019,999,2019,19,91759,0,0,91759,91759,0,0,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",2,"Bahrain Grand Prix 2019","2019-03-31","http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix",102160.982142857,2,24.7725
1011,848,12,9,2019,999,2019,12,89514,89513,0,89514,89513.5,0,0,"FALSE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",2,"Bahrain Grand Prix 2019","2019-03-31","http://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix",100420.912280702,2,25.2505
1012,1,2,1,2019,1000,2007,2,93115,91637,91570,93115,92107.3333333333,12,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",98684.8214285714,2,23.1205
1012,8,13,9,2019,1000,2001,13,94125,93419,0,94125,93772,18,0,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",100873.890909091,1,23.888
1012,9,18,17,2019,1000,2006,18,95281,0,0,95281,95281,13,0,"FALSE","1984-12-07","Polish","http://en.wikipedia.org/wiki/Robert_Kubica","Robert Kubica",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",103091.092592593,1,32.627
1012,20,3,3,2019,1000,2007,3,93557,92232,91848,93557,92545.6666666667,12,0,"TRUE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",98930.25,2,22.5325
1012,154,10,11,2019,1000,2009,10,93752,93156,0,93752,93454,10,0,"FALSE","1986-04-17","French","http://en.wikipedia.org/wiki/Romain_Grosjean","Romain Grosjean",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",101121.363636364,2,23.3905
1012,807,8,20,2019,1000,2010,8,93644,93968,92962,93968,93524.6666666667,9,0,"FALSE","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg","Nico Hülkenberg",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",104370.75,1,24.107
1012,815,12,8,2019,1000,2011,12,94026,93299,0,94026,93662.5,8,0,"FALSE","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez","Sergio Pérez",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",100752.418181818,1,23.733
1012,817,7,7,2019,1000,2011,7,93709,93214,92958,93709,93293.6666666667,8,0,"FALSE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",100716.272727273,1,23.506
1012,822,1,2,2019,1000,2013,1,92658,91728,91547,92658,91977.6666666667,6,0,"TRUE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",98801.8214285714,2,23.1395
1012,825,9,13,2019,1000,2014,9,94036,93150,0,94036,93593,5,0,"FALSE","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen","Kevin Magnussen",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",101257.727272727,2,23.6735
1012,826,11,19,2019,1000,2014,11,93783,93236,0,93783,93509.5,5,0,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",103006.707317073,3,28.8376666666667
1012,830,5,4,2019,1000,2015,5,93274,92369,92089,93274,92577.3333333333,4,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",99178.1607142857,2,22.794
1012,832,14,14,2019,1000,2015,14,93686,93523,0,93686,93604.5,4,0,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",101438.163636364,2,34.205
1012,840,16,12,2019,1000,2017,16,94292,0,0,94292,94292,2,0,"FALSE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",101241.727272727,2,23.4905
1012,842,6,6,2019,1000,2017,6,93863,92948,92930,93863,93247,2,0,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",100279.589285714,3,22.477
1012,844,4,5,2019,1000,2018,4,92712,92324,91865,92712,92300.3333333333,1,0,"TRUE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",99243.3214285714,2,23.574
1012,846,15,18,2019,1000,2019,15,94148,93967,0,94148,94057.5,0,0,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",103018.6,3,35.6333333333333
1012,847,17,16,2019,1000,2019,17,95253,0,0,95253,95253,0,0,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",3,"Chinese Grand Prix 2019","2019-04-14","http://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix",102793.611111111,2,24.1485
1013,1,2,2,2019,1001,2007,2,101614,101580,100554,101614,101249.333333333,12,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",108126.784313725,1,19.993
1013,20,3,3,2019,1001,2007,3,102042,101889,100797,102042,101576,12,0,"TRUE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",108327.078431373,1,19.981
1013,154,14,18,2019,1001,2009,15,103407,0,0,103407,103407,10,1,"FALSE","1986-04-17","French","http://en.wikipedia.org/wiki/Romain_Grosjean","Romain Grosjean",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",112330.289473684,1,20.906
1013,807,15,14,2019,1001,2010,16,103427,0,0,103427,103427,9,1,"FALSE","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg","Nico Hülkenberg",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",111722.5,2,21.0975
1013,815,5,6,2019,1001,2011,5,102249,101870,101593,102249,101904,8,0,"FALSE","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez","Sergio Pérez",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",109595.254901961,1,20.939
1013,817,10,20,2019,1001,2011,11,102486,102477,0,102486,102481.5,8,1,"FALSE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",112232.419354839,1,20.884
1013,822,1,1,2019,1001,2013,1,102026,101500,100495,102026,101340.333333333,6,0,"TRUE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",108096.901960784,1,20.006
1013,825,12,13,2019,1001,2014,13,102382,102699,0,102699,102540.5,5,1,"FALSE","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen","Kevin Magnussen",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",111223.22,2,20.4885
1013,826,6,19,2019,1001,2014,6,102324,102221,101681,102324,102075.333333333,5,0,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",111864.696969697,1,21.013
1013,830,4,4,2019,1001,2015,4,101727,101388,101069,101727,101394.666666667,4,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",108439.901960784,1,20.973
1013,832,9,7,2019,1001,2015,10,101936,102398,0,102398,102167,4,1,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",109740.549019608,1,19.755
1013,840,13,9,2019,1001,2017,14,102630,0,0,102630,102630,2,1,"FALSE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",110132.509803922,1,23.099
1013,841,17,12,2019,1001,2017,8,102140,102381,102424,102424,102315,2,1,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",110667.84,1,20.776
1013,844,8,5,2019,1001,2018,9,101426,101995,0,101995,101710.5,1,1,"TRUE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",109451.941176471,2,20.1195
1013,846,7,8,2019,1001,2019,7,102371,102084,101886,102371,102113.666666667,0,0,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",110062.941176471,2,20.9495
1013,847,16,15,2019,1001,2019,17,105062,0,0,105062,105062,0,1,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",112777.102040816,2,20.613
1013,848,11,11,2019,1001,2019,12,102154,102494,0,102494,102324,0,1,"FALSE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",4,"Azerbaijan Grand Prix 2019","2019-04-28","http://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix",110617.98,1,20.72
1014,1,2,1,2019,1002,2007,2,77292,76038,76040,77292,76456.6666666667,12,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87127.9242424242,2,22.388
1014,8,14,14,2019,1002,2001,14,78132,77788,0,78132,77960,18,0,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87761.303030303,2,22.4455
1014,9,17,18,2019,1002,2006,20,80254,0,0,80254,80254,13,1,"FALSE","1984-12-07","Polish","http://en.wikipedia.org/wiki/Robert_Kubica","Robert Kubica",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",89500.2153846154,2,22.048
1014,20,3,4,2019,1002,2007,3,77425,76667,76272,77425,76788,12,0,"TRUE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87266.8181818182,2,22.6945
1014,154,7,10,2019,1002,2009,7,78042,77066,76911,78042,77339.6666666667,10,0,"FALSE","1986-04-17","French","http://en.wikipedia.org/wiki/Romain_Grosjean","Romain Grosjean",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87652.7878787879,2,22.5555
1014,815,15,15,2019,1002,2011,15,78286,77886,0,78286,78086,8,0,"FALSE","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez","Sergio Pérez",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87838.1818181818,2,22.8385
1014,817,13,12,2019,1002,2011,10,78385,77299,78106,78385,77930,8,1,"FALSE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87684.8636363636,2,22.5405
1014,822,1,2,2019,1002,2013,1,76979,75924,75406,76979,76103,6,0,"TRUE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87189.6515151515,2,22.026
1014,825,8,7,2019,1002,2014,8,77669,77272,76922,77669,77287.6666666667,5,0,"FALSE","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen","Kevin Magnussen",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87554.5757575758,2,22.5085
1014,826,9,9,2019,1002,2014,9,77914,77243,77573,77914,77576.6666666667,5,0,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87628.7727272727,2,27.935
1014,830,4,3,2019,1002,2015,4,77244,76726,76357,77244,76775.6666666667,4,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87244.2727272727,2,22.4785
1014,832,12,8,2019,1002,2015,13,77760,77599,0,77760,77679.5,4,1,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87617.9545454545,2,21.5065
1014,840,16,19,2019,1002,2017,17,78471,0,0,78471,78471,2,1,"FALSE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",85034.3181818182,1,23.321
1014,841,18,16,2019,1002,2017,18,78664,0,0,78664,78664,2,0,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87850.5151515152,2,22.944
1014,842,6,6,2019,1002,2017,6,77862,76932,76708,77862,77167.3333333333,2,0,"FALSE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87424.5303030303,2,22.329
1014,844,5,5,2019,1002,2018,5,77388,76714,76588,77388,76896.6666666667,1,0,"TRUE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87330.3636363636,2,22.642
1014,846,10,20,2019,1002,2019,11,77611,77338,0,77611,77474.5,0,1,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",85047.6136363636,1,21.579
1014,847,19,17,2019,1002,2019,19,79072,0,0,79072,79072,0,0,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",89388.1230769231,2,22.144
1014,848,11,11,2019,1002,2019,12,77796,77445,0,77796,77620.5,0,1,"FALSE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",5,"Spanish Grand Prix 2019","2019-05-12","http://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix",87664.9696969697,2,30.468
1015,1,1,1,2019,1003,2007,1,71542,70835,70166,71542,70847.6666666667,12,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",79595.3461538462,1,24.266
1015,8,14,17,2019,1003,2001,14,71993,72115,0,72115,72054,18,0,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",81260.7662337662,1,26.299
1015,9,20,18,2019,1003,2006,20,73751,0,0,73751,73751,13,0,"FALSE","1984-12-07","Polish","http://en.wikipedia.org/wiki/Robert_Kubica","Robert Kubica",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",81655.9090909091,1,23.946
1015,20,4,2,2019,1003,2007,4,71434,71227,70947,71434,71202.6666666667,12,0,"TRUE","1987-07-03","German","http://en.wikipedia.org/wiki/Sebastian_Vettel","Sebastian Vettel",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",79628.7051282051,1,24.483
1015,154,13,10,2019,1003,2009,13,71837,72027,0,72027,71932,10,0,"FALSE","1986-04-17","French","http://en.wikipedia.org/wiki/Romain_Grosjean","Romain Grosjean",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80313.7307692308,1,24.219
1015,807,11,13,2019,1003,2010,11,72097,71670,0,72097,71883.5,9,0,"FALSE","1987-08-19","German","http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg","Nico Hülkenberg",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80777.2337662338,1,25.532
1015,815,16,12,2019,1003,2011,17,72233,0,0,72233,72233,8,1,"FALSE","1990-01-26","Mexican","http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez","Sergio Pérez",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80738.8961038961,1,28.463
1015,817,6,9,2019,1003,2011,7,71767,71543,71218,71767,71509.3333333333,8,1,"FALSE","1989-07-01","Australian","http://en.wikipedia.org/wiki/Daniel_Ricciardo","Daniel Ricciardo",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80376.0384615385,1,24.269
1015,822,2,3,2019,1003,2013,2,71562,70701,70252,71562,70838.3333333333,6,0,"TRUE","1989-08-28","Finnish","http://en.wikipedia.org/wiki/Valtteri_Bottas","Valtteri Bottas",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",79635.8846153846,2,24.903
1015,825,5,14,2019,1003,2014,6,71865,71363,71109,71865,71445.6666666667,5,1,"FALSE","1992-10-05","Danish","http://en.wikipedia.org/wiki/Kevin_Magnussen","Kevin Magnussen",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80726.6753246753,1,25.419
1015,826,7,7,2019,1003,2014,8,71602,71412,71271,71602,71428.3333333333,5,1,"FALSE","1994-04-26","Russian","http://en.wikipedia.org/wiki/Daniil_Kvyat","Daniil Kvyat",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80295.0128205128,1,24.023
1015,830,3,4,2019,1003,2015,3,71597,70618,70641,71597,70952,4,0,"TRUE","1997-09-30","Dutch","http://en.wikipedia.org/wiki/Max_Verstappen","Max Verstappen",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",79602.2307692308,1,24.011
1015,832,9,6,2019,1003,2015,9,71872,71608,71417,71872,71632.3333333333,4,0,"FALSE","1994-09-01","Spanish","http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.","Carlos Sainz",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80280.6538461538,1,23.795
1015,840,17,16,2019,1003,2017,18,72846,0,0,72846,72846,2,1,"FALSE","1998-10-29","Canadian","http://en.wikipedia.org/wiki/Lance_Stroll","Lance Stroll",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",81060.987012987,1,24.591
1015,841,18,19,2019,1003,2017,15,71976,72185,0,72185,72080.5,2,1,"FALSE","1993-12-14","Italian","http://en.wikipedia.org/wiki/Antonio_Giovinazzi","Antonio Giovinazzi",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",81768.3815789474,1,35.651
1015,842,8,5,2019,1003,2017,5,71740,71457,71041,71740,71412.6666666667,2,1,"TRUE","1996-02-07","French","http://en.wikipedia.org/wiki/Pierre_Gasly","Pierre Gasly",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",79722.858974359,2,24.0095
1015,844,15,20,2019,1003,2018,16,72149,0,0,72149,72149,1,1,"FALSE","1997-10-16","Monegasque","http://en.wikipedia.org/wiki/Charles_Leclerc","Charles Leclerc",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",90650.25,2,25.8345
1015,846,12,11,2019,1003,2019,12,71845,71724,0,71845,71784.5,0,0,"FALSE","1999-11-13","British","http://en.wikipedia.org/wiki/Lando_Norris","Lando Norris",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80451.7692307692,1,25.026
1015,847,19,15,2019,1003,2019,19,73477,0,0,73477,73477,0,0,"FALSE","1998-02-15","British","http://en.wikipedia.org/wiki/George_Russell_(racing_driver)","George Russell",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80971.0519480519,1,26.165
1015,848,10,8,2019,1003,2019,10,72007,71429,71653,72007,71696.3333333333,0,0,"FALSE","1996-03-23","Thai","http://en.wikipedia.org/wiki/Alexander_Albon","Alexander Albon",6,"Monaco Grand Prix 2019","2019-05-26","http://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix",80303.0384615385,1,25.062
1016,1,2,1,2019,1004,2007,2,71518,71010,70446,71518,70991.3333333333,12,0,"TRUE","1985-01-07","British","http://en.wikipedia.org/wiki/Lewis_Hamilton","Lewis Hamilton",7,"Canadian Grand Prix 2019","2019-06-09","http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix",76386.9142857143,1,23.662
1016,8,16,15,2019,1004,2001,17,72230,0,0,72230,72230,18,1,"FALSE","1979-10-17","Finnish","http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen","Kimi Räikkönen",7,"Canadian Grand Prix 2019","2019-06-09","http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix",78510.1014492754,2,25.004
1016,9,19,18,2019,1004,2006,20,74393,0,0,74393,74393,13,1,"FALSE","1984-12-07","Polish","http://en.wikipedia.org/wiki/Robert_Kubica","Robert Kubica",7,"Canadian Grand Prix 2019","2019-06-09","http://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix",80241.0447761194,2,24.1645
